;ID_INSTR_MNS;COMPANY_ID_MNS;COMPANY_NAME_MNS;COUNTRY;NACE;NACE_SECTION;GICS;SECTOR_EXPOSURE_AFF;SECTOR_EXPOSURE_AFF_TYPE;EMISSIONS_CARBON_123_EVIC;EMISSIONS_CARBON_123_EVIC_TYPE;BREACHES;BREACHES_TYPE;EMISSIONS_CARBON_REDUCTION;EMISSIONS_CARBON_REDUCTION_TYPE;EMISSIONS_CARBON_3;EMISSIONS_CARBON_3_TYPE;GAP_GENDER_PAY;GAP_GENDER_PAY_TYPE;GAP_GENDER_PAY_ORIGIN;DEGRADATION_LAND;DEGRADATION_LAND_TYPE
4673;7fbfeb87-4bdf-4c66-b122-1b7880e66ac2;IASJauPs;comp_AE;US;65.1;K;Health Care;Not Disclosed;Estimated;66.47165336667076;Estimated;Not Disclosed;Reported;Yes;Estimated;34458623.37;Estimated;16.98;Estimated;csr;Not Disclosed;Reported
4674;60df7ca1-7c6c-4020-b5ab-1ed588009cba;RutI2ZZt;comp_SZ;US;65.1;K;Health Care;Not Disclosed;Estimated;66.47165336667076;Estimated;Not Disclosed;Reported;Yes;Estimated;34458623.37;Estimated;16.98;Estimated;csr;Not Disclosed;Reported
4675;cb834e15-7e41-437d-b6ab-6277fe70f980;J9CcaiVw;comp_JBX;US;65.1;K;Health Care;Not Disclosed;Estimated;66.47165336667076;Estimated;Not Disclosed;Reported;Yes;Estimated;34458623.37;Estimated;16.98;Estimated;csr;Not Disclosed;Reported
4676;c5db7e9b-ea61-4952-a702-65aa22ca6c1b;AWzFp0I3;comp_ZB;US;65.1;K;Financials;Not Disclosed;Estimated;20.55229366044994;Estimated;Not Disclosed;Reported;Not Disclosed;Estimated;98064.09;Estimated;16.98;Estimated;annual report,CSR 2022;Not Disclosed;Reported
4677;a48d09ca-8c78-4b23-b001-7128ee755301;32uDArdM;comp_EIL;US;64.9;K;Industrials;Not Disclosed;Estimated;1458.6830428605772;Estimated;Not Disclosed;Reported;Yes;Estimated;234280693.33;Estimated;;;;Not Disclosed;Reported
4678;fada2f0b-e9b8-4013-8e0b-4e0452253cab;LlKIlEwH;comp_LWAB;US;64.1;K;Financials;Not Disclosed;Estimated;85.12199502196405;Estimated;Not Disclosed;Reported;Yes;Estimated;29939869.04;Estimated;;;;Not Disclosed;Reported
4679;00c61a4f-192a-4b5a-9a5f-bfc9b02db07f;5ackZEhG;comp_VIML;US;64.1;K;Financials;Not Disclosed;Estimated;85.12199502196405;Estimated;Not Disclosed;Reported;Yes;Estimated;29939869.04;Estimated;;;;Not Disclosed;Reported
4680;42a5b45c-234a-4f58-9729-8f060f957ca7;jL9EQoj9;comp_NFLH;US;64.1;K;Financials;Not Disclosed;Estimated;85.12199502196405;Estimated;Not Disclosed;Reported;Yes;Estimated;29939869.04;Estimated;;;;Not Disclosed;Reported
4681;1f887b02-4329-4732-8c22-ea80648d9e13;qwmsxkQh;comp_VKPF;US;28.3;C;Financials;Not Disclosed;Estimated;626.844953969732;Estimated;Not Disclosed;Reported;Yes;Estimated;26076716.77;Estimated;16.0911172876;Estimated;CSR 2022,annual report,csr;Not Disclosed;Reported
4682;33b3f0a7-92be-4a32-87ff-36e5d1768635;vNEf6cC5;comp_RDTE;US;35.1;D;Utilities;Not Disclosed;Estimated;1013.907406561382;Estimated;Not Disclosed;Reported;Yes;Estimated;1750793.38;Estimated;;;;Not Disclosed;Reported
4683;a0cfeed7-5deb-4563-8aba-afeae61ee5a4;iJADRs5Y;comp_K;US;35.1;D;Utilities;Not Disclosed;Estimated;1013.907406561382;Estimated;Not Disclosed;Reported;Yes;Estimated;1750793.38;Estimated;;;;Not Disclosed;Reported
4684;a03f859e-1916-452f-a4fa-117291234484;WgbfYFrj;comp_WXNR;US;35.1;D;Utilities;Not Disclosed;Estimated;1013.907406561382;Estimated;Not Disclosed;Reported;Yes;Estimated;1750793.38;Estimated;;;;Not Disclosed;Reported
4685;6373606c-abdf-4b28-8402-963a23e36dc1;GoIkGg2J;comp_PNV;US;35.1;D;Utilities;Not Disclosed;Estimated;709.0733134583176;Estimated;Not Disclosed;Reported;Yes;Estimated;1234000.57;Estimated;16.98;Estimated;annual report,CSR 2022;Not Disclosed;Reported
4686;c93b1317-fa5b-4f0c-b30f-0bf4bef6cfbc;WCZC4aB2;comp_PGOJ;US;35.1;D;Utilities;Not Disclosed;Estimated;709.0733134583176;Estimated;Not Disclosed;Reported;Yes;Estimated;1234000.57;Estimated;16.98;Estimated;annual report,CSR 2022;Not Disclosed;Reported
4687;a5f8f90f-ac6f-4e8d-981d-0f363b083af0;bllWYNEP;comp_C;US;35.1;D;Utilities;Not Disclosed;Estimated;709.0733134583176;Estimated;Not Disclosed;Reported;Yes;Estimated;1234000.57;Estimated;16.98;Estimated;annual report,CSR 2022;Not Disclosed;Reported
4688;61c5c492-0dc4-45d3-b7f6-0d9e2b107981;FEA4zqmU;comp_K;US;35.1;D;Utilities;Not Disclosed;Estimated;709.0733134583176;Estimated;Not Disclosed;Reported;Yes;Estimated;1234000.57;Estimated;16.98;Estimated;annual report,CSR 2022;Not Disclosed;Reported
4689;ec9d0ebd-cfa9-45f4-97a7-0e71757ac6fc;W8Kfl504;comp_XBZ;US;35.1;D;Utilities;Not Disclosed;Estimated;709.0733134583176;Estimated;Not Disclosed;Reported;Yes;Estimated;1234000.57;Estimated;16.98;Estimated;annual report,CSR 2022;Not Disclosed;Reported
4690;2b7a8381-85eb-4955-8bae-01e990963e43;npsrP7RX;comp_FH;US;35.1;D;Utilities;Not Disclosed;Estimated;709.0733134583176;Estimated;Not Disclosed;Reported;Yes;Estimated;1234000.57;Estimated;16.98;Estimated;annual report,CSR 2022;Not Disclosed;Reported
4691;6408725e-d8e4-4f8a-b896-f17cbf8885e8;U5AJSGQ3;comp_AJ;AU;64.3;K;Financials;Not Disclosed;Estimated;92.64458928317092;Estimated;Not Disclosed;Reported;Yes;Estimated;17292937.04;Estimated;27.4;Reported;SR 2022;Not Disclosed;Reported
4692;f0fa9140-2d04-43f6-9ba9-1ea2ea170db9;8AdTbmQR;comp_LXPW;AU;64.3;K;Financials;Not Disclosed;Estimated;92.64458928317092;Estimated;Not Disclosed;Reported;Yes;Estimated;17292937.04;Estimated;27.4;Reported;SR 2022;Not Disclosed;Reported
4693;e8449a65-7390-4b9f-9b26-887acd9cb077;3yBMvbnc;comp_O;AU;64.3;K;Financials;Not Disclosed;Estimated;92.64458928317092;Estimated;Not Disclosed;Reported;Yes;Estimated;17292937.04;Estimated;27.4;Reported;SR 2022;Not Disclosed;Reported
4694;b786c597-3cbc-4786-9572-d2a9231c578f;RFOwzt6Z;comp_K;US;20.1;C;Financials;Yes;Estimated;2280.492214434289;Estimated;Not Disclosed;Reported;Yes;Estimated;81984160.04;Estimated;2.0;Reported;,CSR 2022,annual report;Not Disclosed;Reported
4695;350eb224-440f-4f75-9cc3-d9ff71b89e41;qlgsD0Ei;comp_Q;US;35.1;D;Financials;Yes;Estimated;349.58563214311744;Estimated;Not Disclosed;Reported;Yes;Estimated;14204397.55;Estimated;16.98;Estimated;csr,annual report;Not Disclosed;Reported
4696;17e9aa71-a553-4bec-b6f5-9b5dec1b49bb;lWFXECqB;comp_V;US;35.1;D;Financials;Yes;Estimated;349.58563214311744;Estimated;Not Disclosed;Reported;Yes;Estimated;14204397.55;Estimated;16.98;Estimated;csr,annual report;Not Disclosed;Reported
4697;a84ed347-54ca-4b54-b3de-f95f25125aa2;eRfMmXGW;comp_XEW;US;35.1;D;Financials;Yes;Estimated;349.58563214311744;Estimated;Not Disclosed;Reported;Yes;Estimated;14204397.55;Estimated;16.98;Estimated;csr,annual report;Not Disclosed;Reported
4698;e3983e05-8e39-4ad8-9b47-5eef878fa0e1;mElEQr2P;comp_MG;US;66.2;K;Financials;Not Disclosed;Estimated;;;Not Disclosed;Reported;Yes;Estimated;2490418.91;Estimated;16.98;Estimated;csr;Not Disclosed;Reported
4699;a9e73e90-5f63-4472-9e7d-dfcf9e860705;ce3X4jnE;comp_R;US;66.2;K;Financials;Not Disclosed;Estimated;;;Not Disclosed;Reported;Yes;Estimated;2490418.91;Estimated;16.98;Estimated;csr;Not Disclosed;Reported
4700;0ef2bbbf-2e31-4589-90d1-c517e749e2d1;eBlqlLhZ;comp_CGNJ;US;66.2;K;Financials;Not Disclosed;Estimated;;;Not Disclosed;Reported;Yes;Estimated;2490418.91;Estimated;16.98;Estimated;csr;Not Disclosed;Reported
4701;0daa43a9-adb2-4f09-872d-0b06ab5e869d;XUTJIVHF;comp_EII;US;64.3;K;Financials;Not Disclosed;Estimated;319.1278606188211;Estimated;Not Disclosed;Reported;Yes;Estimated;106204756.0;Estimated;-5.26;Reported;companys website;Yes;Reported
4702;3fa578cf-8771-43f6-9b84-88db6c675738;OR7NkQgz;comp_UPE;US;64.3;K;Financials;Not Disclosed;Estimated;319.1278606188211;Estimated;Not Disclosed;Reported;Yes;Estimated;106204756.0;Estimated;-5.26;Reported;companys website;Yes;Reported
4703;f426cd9e-3045-47f9-82aa-dd8c49af85c3;S03Q9Bkl;comp_P;US;64.3;K;Financials;Not Disclosed;Estimated;319.1278606188211;Estimated;Not Disclosed;Reported;Yes;Estimated;106204756.0;Estimated;-5.26;Reported;companys website;Yes;Reported
4704;55f2e1e5-7797-491f-b9a6-45e268799694;yFZLKrNx;comp_RDZ;US;26.2;C;Information Technology;Not Disclosed;Estimated;877.3925402386689;Estimated;Not Disclosed;Reported;Yes;Estimated;34708437.24;Estimated;19.8614638417;Estimated;csr,annual report,CSR 2022;Not Disclosed;Reported
4705;b8983399-cfa3-4a20-a590-7d992a1d961e;ZDeP1Pcf;comp_W;KY;64.1;K;Financials;Not Disclosed;Estimated;98.5990683863463;Estimated;Not Disclosed;Reported;Yes;Estimated;13207390.02;Estimated;16.98;Estimated;annual report;Not Disclosed;Reported
4706;dbf00096-9a4d-46ad-9043-1b3647e37ff4;6LpgS0Pc;comp_FN;US;86.2;Q;Health Care;Not Disclosed;Estimated;114.41425205456036;Estimated;Not Disclosed;Reported;Yes;Estimated;8004582.68;Estimated;16.98;Estimated;annual report;Not Disclosed;Reported
4707;370df58a-6b21-4ad1-b75c-5c0b574ca80d;09qj2djG;comp_YA;US;86.2;Q;Health Care;Not Disclosed;Estimated;114.41425205456036;Estimated;Not Disclosed;Reported;Yes;Estimated;8004582.68;Estimated;16.98;Estimated;annual report;Not Disclosed;Reported
4708;bf89a1e7-23e4-42bd-90a8-219ff06d02cc;lrHHLTQ5;comp_YTI;US;86.2;Q;Health Care;Not Disclosed;Estimated;114.41425205456036;Estimated;Not Disclosed;Reported;Yes;Estimated;8004582.68;Estimated;16.98;Estimated;annual report;Not Disclosed;Reported
4709;ed82c2b0-ea87-4887-9a69-bba82dd71fef;3xeoRn5x;comp_XWM;US;65.1;K;Financials;Not Disclosed;Estimated;42.928002115446446;Estimated;Not Disclosed;Reported;Not Disclosed;Estimated;1426041.94;Estimated;16.98;Estimated;CSR 2022,annual report;Not Disclosed;Reported
4710;4827b2c3-72cb-41a8-86bc-744fa67daa17;37PIf7rx;comp_DZWU;US;65.1;K;Financials;Not Disclosed;Estimated;42.928002115446446;Estimated;Not Disclosed;Reported;Not Disclosed;Estimated;1426041.94;Estimated;16.98;Estimated;CSR 2022,annual report;Not Disclosed;Reported
4711;c9e9f9a9-8fd5-4cdd-9932-93539c777a1f;Volq8AHt;comp_QHY;US;65.1;K;Financials;Not Disclosed;Estimated;42.928002115446446;Estimated;Not Disclosed;Reported;Not Disclosed;Estimated;1426041.94;Estimated;16.98;Estimated;CSR 2022,annual report;Not Disclosed;Reported
4712;f1fc595b-62de-4da9-b587-0765a7e023f1;Px5r8cbY;comp_LQ;BM;64.3;K;Materials;Not Disclosed;Estimated;2552.325778715055;Estimated;Not Disclosed;Reported;Yes;Estimated;30811830.78;Estimated;-2.0;Reported;annual report;Not Disclosed;Reported
4713;dd6df0b5-d879-4864-999c-3a06a6ab37b3;3yvcKIal;comp_YHIU;CA;49.5;H;Energy;Yes;Estimated;941.890588134646;Estimated;Not Disclosed;Reported;Not Disclosed;Estimated;13789536.66;Estimated;17.007088;Estimated;csr,annual report;Not Disclosed;Reported
4714;82271917-434f-47c3-b4b9-9921992b3e14;ShXe5Tts;comp_KUQ;BM;64.3;K;Materials;Not Disclosed;Estimated;2552.325778715055;Estimated;Not Disclosed;Reported;Yes;Estimated;30811830.78;Estimated;-2.0;Reported;annual report;Not Disclosed;Reported
4715;50a6050d-a380-4a85-88dd-e0ce23234545;palSAblI;comp_G;BM;64.3;K;Materials;Not Disclosed;Estimated;2552.325778715055;Estimated;Not Disclosed;Reported;Yes;Estimated;30811830.78;Estimated;-2.0;Reported;annual report;Not Disclosed;Reported
4716;6e0e2fe3-df2c-4b23-9335-582883d86cbe;o7tyIknf;comp_F;CA;49.5;H;Energy;Yes;Estimated;941.890588134646;Estimated;Not Disclosed;Reported;Not Disclosed;Estimated;13789536.66;Estimated;17.007088;Estimated;csr,annual report;Not Disclosed;Reported
4717;fae4c71d-f4d2-4dc0-ad05-59f659d64e9e;BWmGTdry;comp_BSCM;CA;49.5;H;Energy;Yes;Estimated;941.890588134646;Estimated;Not Disclosed;Reported;Not Disclosed;Estimated;13789536.66;Estimated;17.007088;Estimated;csr,annual report;Not Disclosed;Reported
4718;e7b18129-03c3-4ce4-b491-b19dbfc4d001;2rMPuvJz;comp_WG;US;32.4;C;Consumer Discretionary;Not Disclosed;Estimated;320.6710985209575;Estimated;Not Disclosed;Reported;Yes;Estimated;3646964.38;Estimated;16.98;Estimated;annual report,CSR 2022;Not Disclosed;Reported
4719;ce964536-d7e9-47b0-9452-4ef8b03dd3cd;NiQ06r6p;comp_FKM;US;32.4;C;Consumer Discretionary;Not Disclosed;Estimated;320.6710985209575;Estimated;Not Disclosed;Reported;Yes;Estimated;3646964.38;Estimated;16.98;Estimated;annual report,CSR 2022;Not Disclosed;Reported
4720;2b60277c-aefb-4ab4-90ff-b2ff22cde1ce;N2psJ4ID;comp_L;US;32.4;C;Consumer Discretionary;Not Disclosed;Estimated;320.6710985209575;Estimated;Not Disclosed;Reported;Yes;Estimated;3646964.38;Estimated;16.98;Estimated;annual report,CSR 2022;Not Disclosed;Reported
4721;863d59b5-596e-4265-8719-f76b72c88c0e;A4GigUv3;comp_U;US;64.9;K;Financials;Not Disclosed;Estimated;2165.4488307712913;Estimated;Not Disclosed;Reported;Yes;Estimated;60234013.98;Estimated;18.8657951807;Estimated;Performance date;Not Disclosed;Reported
4722;4bdf7f0c-2784-42a6-81fb-5b38ff244484;SIfSdN81;comp_WS;US;64.1;K;Financials;Not Disclosed;Estimated;35.641380556107215;Estimated;Not Disclosed;Reported;Yes;Estimated;2779489.36;Estimated;11.0;Reported;,gender pay gap report 2022,average gender pay gap,csr,annual report,Gender pay gap report;Not Disclosed;Reported
4723;d8f98a43-8b01-4276-b290-6b342203a41a;nESZwdJM;comp_FP;US;64.1;K;Financials;Not Disclosed;Estimated;35.641380556107215;Estimated;Not Disclosed;Reported;Yes;Estimated;2779489.36;Estimated;11.0;Reported;,gender pay gap report 2022,average gender pay gap,csr,annual report,Gender pay gap report;Not Disclosed;Reported
4724;8097193a-0a8f-422b-82a9-950437de80ae;LT4IdCUU;comp_ON;US;64.9;K;Financials;Not Disclosed;Estimated;2165.4488307712913;Estimated;Not Disclosed;Reported;Yes;Estimated;60234013.98;Estimated;18.8657951807;Estimated;Performance date;Not Disclosed;Reported
4725;46b63ad1-5e1a-40b4-a06d-fde892b935d3;OeNS5I0I;comp_NXDF;US;64.1;K;Financials;Not Disclosed;Estimated;35.641380556107215;Estimated;Not Disclosed;Reported;Yes;Estimated;2779489.36;Estimated;11.0;Reported;,gender pay gap report 2022,average gender pay gap,csr,annual report,Gender pay gap report;Not Disclosed;Reported
4726;4b9a2e76-c0d0-425a-8b80-928c22f084d8;E5KqLOy5;comp_XIHX;JP;64.1;K;Financials;Not Disclosed;Estimated;69.23524415132927;Estimated;Not Disclosed;Reported;Yes;Estimated;31715187.24;Estimated;;;;Not Disclosed;Reported
4727;b4a93538-689b-499a-a6b3-3d65b90b4845;efafAqgQ;comp_EE;JP;64.1;K;Financials;Not Disclosed;Estimated;69.23524415132927;Estimated;Not Disclosed;Reported;Yes;Estimated;31715187.24;Estimated;;;;Not Disclosed;Reported
4728;ef3124cd-70a3-468f-8eab-777c7ee4d19f;RhQC6fp6;comp_D;JP;64.1;K;Financials;Not Disclosed;Estimated;69.23524415132927;Estimated;Not Disclosed;Reported;Yes;Estimated;31715187.24;Estimated;;;;Not Disclosed;Reported
4729;2995af8b-b4b7-4605-8163-51317f99f889;N7LuFbq7;comp_QS;GB;64.1;K;Financials;Not Disclosed;Estimated;87.92711725240765;Estimated;Not Disclosed;Reported;Yes;Estimated;15089348.83;Estimated;14.48;Estimated;annual report,Annual report 2022;Not Disclosed;Reported
4730;3463fb1e-8041-4057-b6ea-db59c96b5b25;NN65jqpO;comp_NCSJ;GB;64.1;K;Financials;Not Disclosed;Estimated;87.92711725240765;Estimated;Not Disclosed;Reported;Yes;Estimated;15089348.83;Estimated;14.48;Estimated;annual report,Annual report 2022;Not Disclosed;Reported
4731;a8189f0a-b61e-47c1-a2c2-7fff91f1f33e;ESWxPtzf;comp_HC;GB;64.1;K;Financials;Not Disclosed;Estimated;87.92711725240765;Estimated;Not Disclosed;Reported;Yes;Estimated;15089348.83;Estimated;14.48;Estimated;annual report,Annual report 2022;Not Disclosed;Reported
4732;71f8c597-dbb5-4f25-b77d-90bad33a8332;ey162d4o;comp_XKCB;US;64.9;K;Consumer Discretionary;Not Disclosed;Estimated;309.77825631986786;Estimated;Not Disclosed;Reported;Yes;Estimated;3374373.7;Estimated;;;;Not Disclosed;Reported
4733;29afe05e-2993-41df-883d-658b69e47503;GKap7Q5X;comp_GI;US;64.9;K;Consumer Discretionary;Not Disclosed;Estimated;309.77825631986786;Estimated;Not Disclosed;Reported;Yes;Estimated;3374373.7;Estimated;;;;Not Disclosed;Reported
4734;2f944c32-4038-404e-8def-637d9ec8db7a;XOlUHvq2;comp_PYL;US;64.9;K;Consumer Discretionary;Not Disclosed;Estimated;309.77825631986786;Estimated;Not Disclosed;Reported;Yes;Estimated;3374373.7;Estimated;;;;Not Disclosed;Reported
4735;a5a868f1-ff3b-4694-9d9c-d95ac08db504;tLnEeK7T;comp_U;US;58.1;J;Consumer Discretionary;Not Disclosed;Estimated;90.04159734251459;Estimated;Not Disclosed;Reported;Yes;Estimated;774697.84;Estimated;15.0;Reported;Gender pay gap report 2023;Not Disclosed;Reported
4736;1b449a26-3255-4012-9eda-c04a3c911b30;miLbO2g4;comp_O;US;58.1;J;Consumer Discretionary;Not Disclosed;Estimated;90.04159734251459;Estimated;Not Disclosed;Reported;Yes;Estimated;774697.84;Estimated;15.0;Reported;Gender pay gap report 2023;Not Disclosed;Reported
4737;8bc07279-3631-403a-9515-912b5bf22093;Lr7bjoRM;comp_PY;US;58.1;J;Consumer Discretionary;Not Disclosed;Estimated;90.04159734251459;Estimated;Not Disclosed;Reported;Yes;Estimated;774697.84;Estimated;15.0;Reported;Gender pay gap report 2023;Not Disclosed;Reported
4738;8c4c412e-32ec-4e08-b3b7-e3409af72af0;DHbpxreW;comp_F;US;65.1;K;Financials;Not Disclosed;Estimated;62.15447345188826;Estimated;Not Disclosed;Reported;Yes;Estimated;5793425.45;Estimated;18.1382891309;Estimated;annual report,csr;Not Disclosed;Reported
4739;2a0fb635-df2f-45e0-95a9-9014b09f9783;ldGyKbZl;comp_VKG;US;65.1;K;Financials;Not Disclosed;Estimated;62.15447345188826;Estimated;Not Disclosed;Reported;Yes;Estimated;5793425.45;Estimated;18.1382891309;Estimated;annual report,csr;Not Disclosed;Reported
4740;69a1705e-2076-4a78-9835-fffc96947d79;sIJoERO2;comp_OWZB;US;65.1;K;Financials;Not Disclosed;Estimated;62.15447345188826;Estimated;Not Disclosed;Reported;Yes;Estimated;5793425.45;Estimated;18.1382891309;Estimated;annual report,csr;Not Disclosed;Reported
4741;d6fd60ab-dfba-4b7f-9b5b-a50755e1f2dd;nMIJupNb;comp_XMIT;PR;64.9;K;Financials;Not Disclosed;Estimated;1112.3388965889544;Estimated;Not Disclosed;Reported;Yes;Estimated;470387955.71;Estimated;22.11;Estimated;annual report;Not Disclosed;Reported
4742;1792b5fc-0eaf-480d-9c73-157da0d887e1;4EqEZakL;comp_QLO;PR;64.9;K;Financials;Not Disclosed;Estimated;1112.3388965889544;Estimated;Not Disclosed;Reported;Yes;Estimated;470387955.71;Estimated;22.11;Estimated;annual report;Not Disclosed;Reported
4743;0161f792-26f2-4583-9d18-46e600ccd4a4;4mMn9KXg;comp_EJ;PR;64.9;K;Financials;Not Disclosed;Estimated;1112.3388965889544;Estimated;Not Disclosed;Reported;Yes;Estimated;470387955.71;Estimated;22.11;Estimated;annual report;Not Disclosed;Reported
4744;83e392a4-d745-438b-99e7-184d6095cc50;5ewwKj5G;comp_XN;US;49.5;H;Energy;Yes;Estimated;451.6993005995973;Estimated;Not Disclosed;Reported;Yes;Estimated;47838196.27;Estimated;17.052912;Estimated;annual report,Sustainability report,csr;Not Disclosed;Reported
4745;aacec107-0659-446c-a439-a069598f2002;CXg0QHvL;comp_PVJI;US;49.5;H;Energy;Yes;Estimated;451.6993005995973;Estimated;Not Disclosed;Reported;Yes;Estimated;47838196.27;Estimated;17.052912;Estimated;annual report,Sustainability report,csr;Not Disclosed;Reported
4746;16dec4d2-368a-49ec-9b7e-db582611288e;AOS8u32Q;comp_FQVK;US;49.5;H;Energy;Yes;Estimated;451.6993005995973;Estimated;Not Disclosed;Reported;Yes;Estimated;47838196.27;Estimated;17.052912;Estimated;annual report,Sustainability report,csr;Not Disclosed;Reported
4747;c9a25623-ee92-40f1-85ad-fc2e2aec52fa;nNPdXT74;comp_PNNA;US;35.2;D;Utilities;Yes;Estimated;262.11064006505273;Estimated;Not Disclosed;Reported;Yes;Estimated;12442963.0;Estimated;7.0;Reported;2022 Corporate Sustainability Report;Not Disclosed;Reported
4748;46ac5d82-0557-48e2-8cac-643c5265752d;ZlahbH0B;comp_TJFG;SE;64.3;K;Industrials;Not Disclosed;Estimated;307.6790502855638;Estimated;Not Disclosed;Reported;Yes;Estimated;7574325.99;Estimated;28.7;Reported;Gender pay report 2024;Not Disclosed;Reported
4749;300c1d4b-c51a-4ebd-80bd-5bab49d40fb2;rtlTcN6n;comp_BVCV;SE;64.3;K;Industrials;Not Disclosed;Estimated;307.6790502855638;Estimated;Not Disclosed;Reported;Yes;Estimated;7574325.99;Estimated;28.7;Reported;Gender pay report 2024;Not Disclosed;Reported
4750;e567efd2-5d84-4a61-a72e-90cd4f0d7df2;3FOjkl7J;comp_ZRX;SE;64.3;K;Industrials;Not Disclosed;Estimated;307.6790502855638;Estimated;Not Disclosed;Reported;Yes;Estimated;7574325.99;Estimated;28.7;Reported;Gender pay report 2024;Not Disclosed;Reported
4751;34a737f6-35e7-4c99-8deb-0dbcc7c9e02d;uZnFIJpN;comp_T;US;87.1;Q;Health Care;;;;;;;;;3365451.42;Estimated;;;;;
4752;f466f2cb-e0ac-4069-a495-e960db1210a7;gvM4UJmI;comp_UFKB;US;87.1;Q;Health Care;;;;;;;;;3365451.42;Estimated;;;;;
4753;72e8207b-c26c-4332-844b-40c37b8aca71;qXjJOsDQ;comp_VABB;US;87.1;Q;Health Care;;;;;;;;;3365451.42;Estimated;;;;;
4754;015b4f66-83dc-4cef-b97d-b58a513c4a98;nxUCZMiu;comp_B;US;47.7;G;Consumer Staples;Not Disclosed;Estimated;349.4591939508174;Estimated;Not Disclosed;Reported;Yes;Estimated;23432626.03;Estimated;2.7;Reported;annual report,CDP 2022,csr;Not Disclosed;Reported
4755;1183f086-2521-48e8-bb79-eb72f91c8304;H1yEkszq;comp_CBB;US;47.7;G;Consumer Staples;Not Disclosed;Estimated;349.4591939508174;Estimated;Not Disclosed;Reported;Yes;Estimated;23432626.03;Estimated;2.7;Reported;annual report,CDP 2022,csr;Not Disclosed;Reported
4756;aed00e0f-3ad1-4efb-9d88-8446a1e7b526;uZXZHyQx;comp_RDI;US;47.7;G;Consumer Staples;Not Disclosed;Estimated;349.4591939508174;Estimated;Not Disclosed;Reported;Yes;Estimated;23432626.03;Estimated;2.7;Reported;annual report,CDP 2022,csr;Not Disclosed;Reported
4757;161fdf9f-b4f6-46ad-ba41-51f395d0950c;Q7fJLIHH;comp_CZI;CA;29.3;C;Consumer Discretionary;Not Disclosed;Estimated;4588.795184220686;Estimated;Not Disclosed;Reported;Yes;Estimated;90905012.86;Estimated;20.5;Reported;Gender Pay Gap Report;Not Disclosed;Reported
4758;21cf1710-7b61-4dee-8691-4c397ce08d95;DsGJiK9h;comp_YRM;NL;64.3;K;Financials;Not Disclosed;Estimated;1112.3388965889544;Estimated;Not Disclosed;Reported;Yes;Estimated;470387955.71;Estimated;22.11;Estimated;annual report;Not Disclosed;Reported
4759;8156b1e9-38d4-49fb-8ebb-f8920829d06a;yZWKU4sS;comp_HGSH;AU;64.9;K;Financials;Not Disclosed;Estimated;1112.3388965889544;Estimated;Not Disclosed;Reported;Yes;Estimated;470387955.71;Estimated;22.11;Estimated;annual report;Not Disclosed;Reported
4760;e23f77d0-80d6-459d-ab11-e5d8f279f382;Ad6EtsyY;comp_LRM;US;66.1;K;Financials;Not Disclosed;Estimated;32.37833917509236;Estimated;Not Disclosed;Reported;Yes;Estimated;1774257.1;Estimated;;;;Not Disclosed;Reported
4761;87158e47-dea0-47b4-b413-f73e8378a4b8;PeZFErN2;comp_H;US;26.1;C;Information Technology;Not Disclosed;Estimated;2328.318873117939;Estimated;Not Disclosed;Reported;Yes;Estimated;25766426.82;Estimated;18.4386123883;Estimated;annual report,CSR 2022;Not Disclosed;Reported
4762;e316b9d5-97c2-4f92-ba6c-14b8fccfc74c;eB8yKrl9;comp_TL;SE;64.1;K;Financials;Not Disclosed;Estimated;55.02641740186739;Estimated;Not Disclosed;Reported;Yes;Estimated;5691801.63;Estimated;23.66;Reported;IR 2022,,annual report;Not Disclosed;Reported
4763;5f64e564-8329-435d-9c1a-f5ec9b518004;Nu7YlCxz;comp_TLT;SE;64.1;K;Financials;Not Disclosed;Estimated;55.02641740186739;Estimated;Not Disclosed;Reported;Yes;Estimated;5691801.63;Estimated;23.66;Reported;IR 2022,,annual report;Not Disclosed;Reported
4764;ba693745-1a95-4758-9fa6-18f08be24cc8;OwCDqBAh;comp_W;SE;64.1;K;Financials;Not Disclosed;Estimated;55.02641740186739;Estimated;Not Disclosed;Reported;Yes;Estimated;5691801.63;Estimated;23.66;Reported;IR 2022,,annual report;Not Disclosed;Reported
4765;fa3175be-21d7-4aee-90cd-47417e5dd9aa;U1m7EXAZ;comp_EQQ;US;64.9;K;Financials;Not Disclosed;Estimated;45.266518746588815;Estimated;Not Disclosed;Reported;Yes;Estimated;6402869.56;Estimated;12.8;Reported;gender pay gap report;Not Disclosed;Reported
4766;b69f19ce-4c34-4d3a-856d-bc4f4e2c3bf3;VSwq5sWF;comp_P;US;64.9;K;Financials;Not Disclosed;Estimated;45.266518746588815;Estimated;Not Disclosed;Reported;Yes;Estimated;6402869.56;Estimated;12.8;Reported;gender pay gap report;Not Disclosed;Reported
4767;d68ed84c-0213-4ac9-a7e5-1c7db651c3ba;dsVBI1h9;comp_YC;US;64.9;K;Financials;Not Disclosed;Estimated;45.266518746588815;Estimated;Not Disclosed;Reported;Yes;Estimated;6402869.56;Estimated;12.8;Reported;gender pay gap report;Not Disclosed;Reported
